,race_id,driver_id,constructor_id,grid_position,race_points_scored,race_laps_completed,status_id,year,round,circuit_id,driver_nationality,constructor_nationality,driver_season_points,driver_season_position,driver_season_wins,constructor_season_points,constructor_season_position,constructor_season_wins,q1_time,q2_time,q3_time,final_position
4411,225,83,18,18,0.0,68,13,1996,2,18,31,14,0.0,14.0,0.0,0.0,9.0,0.0,81491.0,81491.0,81491.0,10.0
4412,225,69,28,19,0.0,67,14,1996,2,18,23,14,0.0,15.0,0.0,0.0,10.0,0.0,83174.0,83174.0,83174.0,11.0
4413,225,84,17,6,0.0,64,20,1996,2,18,8,13,0.0,16.0,0.0,0.0,11.0,0.0,79519.0,79519.0,79519.0,12.0
4414,225,22,17,2,0.0,59,20,1996,2,18,7,13,1.0,21.0,0.0,0.0,11.0,0.0,79092.0,79092.0,79092.0,34.0
4415,225,49,15,9,0.0,36,5,1996,2,18,18,23,0.0,11.0,0.0,0.0,7.0,0.0,79799.0,79799.0,79799.0,34.0
4416,225,14,1,14,0.0,29,20,1996,2,18,8,5,1.0,21.0,0.0,5.0,4.0,0.0,80167.0,80167.0,80167.0,34.0
4417,225,65,15,12,0.0,28,5,1996,2,18,8,23,1.0,21.0,0.0,0.0,7.0,0.0,80144.0,80144.0,80144.0,34.0
4418,225,35,3,3,0.0,26,20,1996,2,18,9,5,6.0,3.0,0.0,26.0,1.0,2.0,79254.0,79254.0,79254.0,34.0
4419,225,77,22,8,0.0,26,9,1996,2,18,5,14,3.0,7.0,0.0,9.0,2.0,0.0,79762.0,79762.0,79762.0,34.0
4420,225,85,28,20,0.0,26,20,1996,2,18,23,14,1.0,21.0,0.0,0.0,10.0,0.0,83454.0,83454.0,83454.0,34.0
4421,225,73,29,17,0.0,24,20,1996,2,18,7,5,0.0,13.0,0.0,0.0,8.0,0.0,80440.0,80440.0,80440.0,34.0
4422,225,50,29,13,0.0,19,5,1996,2,18,14,5,1.0,21.0,0.0,0.0,8.0,0.0,80157.0,80157.0,80157.0,34.0
4423,225,58,18,21,0.0,0,20,1996,2,18,7,14,1.0,21.0,0.0,0.0,9.0,0.0,96842.71428571429,96842.71428571429,96842.71428571429,34.0
4424,226,71,3,1,10.0,72,1,1996,3,25,8,5,30.0,1.0,3.0,42.0,1.0,3.0,90346.0,90346.0,90346.0,1.0
4425,226,35,3,3,6.0,72,1,1996,3,25,9,5,12.0,2.0,0.0,42.0,1.0,3.0,90907.0,90907.0,90907.0,2.0
4426,226,55,22,4,4.0,72,1,1996,3,25,17,14,10.0,3.0,0.0,13.0,2.0,0.0,91038.0,91038.0,91038.0,3.0
4427,226,22,17,6,3.0,72,1,1996,3,25,7,13,3.0,7.0,0.0,3.0,5.0,0.0,91404.0,91404.0,91404.0,4.0
4428,226,56,6,10,2.0,72,1,1996,3,25,8,14,6.0,4.0,0.0,10.0,3.0,0.0,92058.0,92058.0,92058.0,5.0
4429,226,50,29,7,1.0,72,1,1996,3,25,14,5,1.0,11.0,0.0,1.0,8.0,0.0,91615.0,91615.0,91615.0,6.0
4430,226,14,1,9,0.0,72,1,1996,3,25,8,5,0.0,12.0,0.0,5.0,4.0,0.0,92001.0,92001.0,92001.0,7.0
4431,226,44,27,12,0.0,72,1,1996,3,25,17,9,1.0,10.0,0.0,1.0,7.0,0.0,92177.0,92177.0,92177.0,8.0
4432,226,65,15,17,0.0,71,11,1996,3,25,8,23,0.0,16.0,0.0,0.0,9.0,0.0,93256.0,93256.0,93256.0,9.0
4433,226,85,28,22,0.0,69,13,1996,3,25,23,14,0.0,19.0,0.0,0.0,10.0,0.0,95651.0,95651.0,95651.0,10.0
4434,226,77,22,5,0.0,56,22,1996,3,25,5,14,3.0,8.0,0.0,13.0,2.0,0.0,91262.0,91262.0,91262.0,34.0
4435,226,30,6,2,0.0,46,41,1996,3,25,18,14,4.0,6.0,0.0,10.0,3.0,0.0,90598.0,90598.0,90598.0,34.0
4436,226,83,18,19,0.0,39,7,1996,3,25,31,14,0.0,18.0,0.0,0.0,11.0,0.0,93727.0,93727.0,93727.0,34.0
4437,226,63,25,16,0.0,36,37,1996,3,25,16,5,3.0,9.0,0.0,3.0,6.0,0.0,92903.0,92903.0,92903.0,34.0
4438,226,84,17,15,0.0,34,4,1996,3,25,8,13,0.0,21.0,0.0,3.0,5.0,0.0,92696.0,92696.0,92696.0,34.0
4439,226,58,18,14,0.0,33,4,1996,3,25,7,14,2.0,21.0,0.0,0.0,11.0,0.0,92502.0,92502.0,92502.0,34.0
4440,226,49,15,11,0.0,32,20,1996,3,25,18,23,0.0,14.0,0.0,0.0,9.0,0.0,92130.0,92130.0,92130.0,34.0
4441,226,64,27,18,0.0,29,42,1996,3,25,7,9,0.0,13.0,0.0,1.0,7.0,0.0,93424.0,93424.0,93424.0,34.0
4442,226,79,25,13,0.0,28,7,1996,3,25,24,5,0.0,15.0,0.0,3.0,6.0,0.0,92407.0,92407.0,92407.0,34.0
4443,226,73,29,20,0.0,24,94,1996,3,25,7,5,0.0,17.0,0.0,1.0,8.0,0.0,93752.0,93752.0,93752.0,34.0
4444,226,69,28,21,0.0,24,4,1996,3,25,23,14,0.0,20.0,0.0,0.0,10.0,0.0,94830.0,94830.0,94830.0,34.0
4445,226,57,1,8,0.0,19,37,1996,3,25,16,5,5.0,5.0,0.0,5.0,4.0,0.0,91801.0,91801.0,91801.0,34.0
4446,227,35,3,2,10.0,67,1,1996,4,20,9,5,22.0,2.0,1.0,55.0,1.0,4.0,79721.0,79721.0,79721.0,1.0
4447,227,30,6,3,6.0,67,1,1996,4,20,18,14,10.0,4.0,0.0,16.0,2.0,0.0,80149.0,80149.0,80149.0,2.0
4448,227,14,1,6,4.0,67,1,1996,4,20,8,5,4.0,8.0,0.0,9.0,4.0,0.0,80888.0,80888.0,80888.0,3.0
4449,227,71,3,1,3.0,67,1,1996,4,20,8,5,33.0,1.0,3.0,55.0,1.0,4.0,78941.0,78941.0,78941.0,4.0
4450,227,22,17,5,2.0,67,1,1996,4,20,7,13,5.0,7.0,0.0,6.0,5.0,0.0,80818.0,80818.0,80818.0,5.0
4451,227,84,17,11,1.0,67,1,1996,4,20,8,13,1.0,12.0,0.0,6.0,5.0,0.0,81177.0,81177.0,81177.0,6.0
4452,227,65,15,12,0.0,67,1,1996,4,20,8,23,0.0,14.0,0.0,0.0,9.0,0.0,81210.0,81210.0,81210.0,7.0
4453,227,57,1,9,0.0,67,1,1996,4,20,16,5,5.0,6.0,0.0,9.0,4.0,0.0,81078.0,81078.0,81078.0,8.0
4454,227,77,22,8,0.0,67,1,1996,4,20,5,14,3.0,9.0,0.0,13.0,3.0,0.0,81054.0,81054.0,81054.0,9.0
4455,227,64,27,17,0.0,66,11,1996,4,20,7,9,0.0,15.0,0.0,1.0,7.0,0.0,82733.0,82733.0,82733.0,10.0
4456,227,73,29,20,0.0,65,12,1996,4,20,7,5,0.0,18.0,0.0,1.0,8.0,0.0,83620.0,83620.0,83620.0,11.0
4457,227,83,18,19,0.0,65,12,1996,4,20,31,14,0.0,19.0,0.0,0.0,11.0,0.0,83139.0,83139.0,83139.0,12.0
4458,227,21,18,18,0.0,65,12,1996,4,20,23,14,0.0,22.0,0.0,0.0,11.0,0.0,82921.0,82921.0,82921.0,13.0
4459,227,63,25,14,0.0,66,2,1996,4,20,16,5,3.0,10.0,0.0,3.0,6.0,0.0,81458.0,81458.0,81458.0,34.0
4460,227,79,25,16,0.0,65,2,1996,4,20,24,5,0.0,17.0,0.0,3.0,6.0,0.0,81812.0,81812.0,81812.0,34.0
4461,227,49,15,10,0.0,59,23,1996,4,20,18,23,0.0,16.0,0.0,0.0,9.0,0.0,81113.0,81113.0,81113.0,34.0
4462,227,50,29,13,0.0,38,5,1996,4,20,14,5,1.0,13.0,0.0,1.0,8.0,0.0,81367.0,81367.0,81367.0,34.0
4463,227,44,27,15,0.0,6,4,1996,4,20,17,9,1.0,11.0,0.0,1.0,7.0,0.0,81509.0,81509.0,81509.0,34.0
4464,227,56,6,7,0.0,6,10,1996,4,20,8,14,6.0,5.0,0.0,16.0,2.0,0.0,80931.0,80931.0,80931.0,34.0
4465,227,55,22,4,0.0,1,4,1996,4,20,17,14,10.0,3.0,0.0,13.0,3.0,0.0,80711.0,80711.0,80711.0,34.0
4466,227,85,28,21,0.0,0,77,1996,4,20,23,14,0.0,20.0,0.0,0.0,10.0,0.0,93309.91666666667,93309.91666666667,93309.91666666667,34.0
4467,227,69,28,22,0.0,0,77,1996,4,20,23,14,0.0,21.0,0.0,0.0,10.0,0.0,91871.5,91871.5,91871.5,34.0
4468,228,71,3,2,10.0,63,1,1996,5,21,8,5,43.0,1.0,4.0,65.0,1.0,5.0,87105.0,87105.0,87105.0,1.0
4469,228,30,6,1,6.0,63,1,1996,5,21,18,14,16.0,3.0,0.0,25.0,2.0,0.0,86890.0,86890.0,86890.0,2.0
4470,228,77,22,7,4.0,63,1,1996,5,21,5,14,7.0,6.0,0.0,18.0,3.0,0.0,88336.0,88336.0,88336.0,3.0
4471,228,56,6,6,3.0,63,1,1996,5,21,8,14,9.0,5.0,0.0,25.0,2.0,0.0,88205.0,88205.0,88205.0,4.0
4472,228,22,17,9,2.0,63,1,1996,5,21,7,13,7.0,7.0,0.0,8.0,5.0,0.0,88632.0,88632.0,88632.0,5.0
4473,228,55,22,5,1.0,62,11,1996,5,21,17,14,11.0,4.0,0.0,18.0,3.0,0.0,88009.0,88009.0,88009.0,6.0
4474,228,64,27,17,0.0,62,11,1996,5,21,7,9,0.0,14.0,0.0,1.0,7.0,0.0,89989.0,89989.0,89989.0,7.0
4475,228,57,1,11,0.0,61,5,1996,5,21,16,5,5.0,8.0,0.0,9.0,4.0,0.0,89079.0,89079.0,89079.0,8.0
4476,228,83,18,18,0.0,61,12,1996,5,21,31,14,0.0,17.0,0.0,0.0,10.0,0.0,90471.0,90471.0,90471.0,9.0
4477,228,69,28,21,0.0,59,14,1996,5,21,23,14,0.0,20.0,0.0,0.0,11.0,0.0,92037.0,92037.0,92037.0,10.0
4478,228,35,3,3,0.0,57,22,1996,5,21,9,5,22.0,2.0,1.0,65.0,1.0,5.0,87220.0,87220.0,87220.0,11.0
4479,228,44,27,13,0.0,54,5,1996,5,21,17,9,1.0,11.0,0.0,1.0,7.0,0.0,89472.0,89472.0,89472.0,34.0
4480,228,79,25,16,0.0,45,20,1996,5,21,24,5,0.0,18.0,0.0,3.0,6.0,0.0,89892.0,89892.0,89892.0,34.0
4481,228,14,1,4,0.0,44,9,1996,5,21,8,5,4.0,9.0,0.0,9.0,4.0,0.0,87688.0,87688.0,87688.0,34.0
4482,228,73,29,20,0.0,40,5,1996,5,21,7,5,0.0,19.0,0.0,1.0,8.0,0.0,91316.0,91316.0,91316.0,34.0
4483,228,50,29,14,0.0,38,9,1996,5,21,14,5,1.0,13.0,0.0,1.0,8.0,0.0,89539.0,89539.0,89539.0,34.0
4484,228,84,17,12,0.0,36,20,1996,5,21,8,13,1.0,12.0,0.0,8.0,5.0,0.0,82551.95,82551.95,82551.95,34.0
4485,228,49,15,10,0.0,32,23,1996,5,21,18,23,0.0,16.0,0.0,0.0,9.0,0.0,88785.0,88785.0,88785.0,34.0
4486,228,21,18,19,0.0,30,5,1996,5,21,23,14,0.0,22.0,0.0,0.0,10.0,0.0,90814.0,90814.0,90814.0,34.0
4487,228,65,15,15,0.0,25,10,1996,5,21,8,23,0.0,15.0,0.0,0.0,9.0,0.0,89541.0,89541.0,89541.0,34.0
4488,228,63,25,8,0.0,23,5,1996,5,21,16,5,3.0,10.0,0.0,3.0,6.0,0.0,88423.0,88423.0,88423.0,34.0
4489,228,85,28,22,0.0,0,77,1996,5,21,23,14,0.0,21.0,0.0,0.0,11.0,0.0,86770.11111111111,86770.11111111111,86770.11111111111,34.0
4490,229,44,27,14,10.0,75,1,1996,6,6,17,9,11.0,4.0,1.0,11.0,5.0,1.0,82358.0,82358.0,82358.0,1.0
4491,229,14,1,5,6.0,75,1,1996,6,6,8,5,10.0,6.0,0.0,16.0,4.0,0.0,81460.0,81460.0,81460.0,2.0
4492,229,65,15,13,4.0,75,1,1996,6,6,8,23,4.0,12.0,0.0,7.0,7.0,0.0,82346.0,82346.0,82346.0,3.0
4493,229,49,15,9,3.0,74,54,1996,6,6,18,23,3.0,13.0,0.0,7.0,7.0,0.0,81929.0,81929.0,81929.0,4.0
4494,229,63,25,11,2.0,70,4,1996,6,6,16,5,5.0,11.0,0.0,5.0,8.0,0.0,82235.0,82235.0,82235.0,5.0
4495,229,57,1,8,1.0,70,4,1996,6,6,16,5,6.0,10.0,0.0,16.0,4.0,0.0,81688.0,81688.0,81688.0,6.0
4496,229,56,6,7,0.0,68,4,1996,6,6,8,14,9.0,7.0,0.0,25.0,2.0,0.0,81542.0,81542.0,81542.0,7.0
4497,229,35,3,10,0.0,66,4,1996,6,6,9,5,22.0,2.0,1.0,65.0,1.0,5.0,81963.0,81963.0,81963.0,34.0
4498,229,55,22,3,0.0,60,22,1996,6,6,17,14,11.0,5.0,0.0,18.0,3.0,0.0,80918.0,80918.0,80918.0,34.0
4499,229,69,28,21,0.0,60,4,1996,6,6,23,14,0.0,20.0,0.0,0.0,11.0,0.0,85059.0,85059.0,85059.0,34.0
4500,229,71,3,2,0.0,40,5,1996,6,6,8,5,43.0,1.0,4.0,65.0,1.0,5.0,80866.0,80866.0,80866.0,34.0
4501,229,84,17,16,0.0,30,20,1996,6,6,8,13,1.0,14.0,0.0,8.0,6.0,0.0,82519.0,82519.0,82519.0,34.0
4502,229,77,22,4,0.0,9,6,1996,6,6,5,14,7.0,8.0,0.0,18.0,3.0,0.0,81067.0,81067.0,81067.0,34.0
4503,229,64,27,17,0.0,5,7,1996,6,6,7,9,0.0,16.0,0.0,11.0,5.0,1.0,82682.0,82682.0,82682.0,34.0
4504,229,73,29,20,0.0,3,20,1996,6,6,7,5,0.0,19.0,0.0,1.0,9.0,0.0,84976.0,84976.0,84976.0,34.0
4505,229,79,25,15,0.0,2,20,1996,6,6,24,5,0.0,18.0,0.0,5.0,8.0,0.0,82460.0,82460.0,82460.0,34.0
4506,229,30,6,1,0.0,0,20,1996,6,6,18,14,16.0,3.0,0.0,25.0,2.0,0.0,80356.0,80356.0,80356.0,34.0
4507,229,22,17,6,0.0,0,20,1996,6,6,7,13,7.0,9.0,0.0,8.0,6.0,0.0,81504.0,81504.0,81504.0,34.0
4508,229,83,18,19,0.0,0,4,1996,6,6,31,14,0.0,17.0,0.0,0.0,10.0,0.0,83350.0,83350.0,83350.0,34.0
4509,229,21,18,18,0.0,0,4,1996,6,6,23,14,0.0,22.0,0.0,0.0,10.0,0.0,82684.0,82684.0,82684.0,34.0
4510,229,50,29,12,0.0,0,20,1996,6,6,14,5,1.0,15.0,0.0,1.0,9.0,0.0,82327.0,82327.0,82327.0,34.0
4511,229,85,28,22,0.0,0,82,1996,6,6,23,14,0.0,21.0,0.0,0.0,11.0,0.0,85393.0,85393.0,85393.0,34.0
4512,230,30,6,3,10.0,65,1,1996,7,4,18,14,26.0,3.0,1.0,35.0,2.0,1.0,81587.0,81587.0,81587.0,1.0
4513,230,55,22,4,6.0,65,1,1996,7,4,17,14,17.0,4.0,0.0,24.0,3.0,0.0,82061.0,82061.0,82061.0,2.0
4514,230,35,3,2,4.0,65,1,1996,7,4,9,5,26.0,2.0,1.0,69.0,1.0,5.0,81084.0,81084.0,81084.0,3.0
4515,230,49,15,11,3.0,64,11,1996,7,4,18,23,6.0,11.0,0.0,10.0,6.0,0.0,83195.0,83195.0,83195.0,4.0
4516,230,57,1,10,2.0,64,11,1996,7,4,16,5,8.0,8.0,0.0,18.0,4.0,0.0,83070.0,83070.0,83070.0,5.0
4517,230,64,27,17,1.0,63,12,1996,7,4,7,9,1.0,14.0,0.0,12.0,5.0,1.0,84468.0,84468.0,84468.0,6.0
4518,230,50,29,13,0.0,47,20,1996,7,4,14,5,1.0,16.0,0.0,1.0,9.0,0.0,83371.0,83371.0,83371.0,34.0
4519,230,22,17,7,0.0,45,24,1996,7,4,7,13,7.0,10.0,0.0,8.0,7.0,0.0,82379.0,82379.0,82379.0,34.0
4520,230,77,22,5,0.0,44,20,1996,7,4,5,14,7.0,9.0,0.0,24.0,3.0,0.0,82125.0,82125.0,82125.0,34.0
4521,230,65,15,9,0.0,20,20,1996,7,4,8,23,4.0,13.0,0.0,10.0,6.0,0.0,83027.0,83027.0,83027.0,34.0
4522,230,84,17,15,0.0,17,24,1996,7,4,8,13,1.0,15.0,0.0,8.0,7.0,0.0,83438.0,83438.0,83438.0,34.0
4523,230,63,25,12,0.0,16,2,1996,7,4,16,5,5.0,12.0,0.0,5.0,8.0,0.0,83224.0,83224.0,83224.0,34.0
4524,230,71,3,1,0.0,10,20,1996,7,4,8,5,43.0,1.0,4.0,69.0,1.0,5.0,80650.0,80650.0,80650.0,34.0
4525,230,79,25,16,0.0,8,10,1996,7,4,24,5,0.0,18.0,0.0,5.0,8.0,0.0,84401.0,84401.0,84401.0,34.0
4526,230,56,6,6,0.0,1,20,1996,7,4,8,14,9.0,7.0,0.0,35.0,2.0,1.0,82333.0,82333.0,82333.0,34.0
4527,230,44,27,8,0.0,1,4,1996,7,4,17,9,11.0,5.0,1.0,12.0,5.0,1.0,82685.0,82685.0,82685.0,34.0
4528,230,21,18,19,0.0,1,4,1996,7,4,23,14,0.0,22.0,0.0,0.0,10.0,0.0,85531.0,85531.0,85531.0,34.0
4529,230,14,1,14,0.0,0,4,1996,7,4,8,5,10.0,6.0,0.0,18.0,4.0,0.0,83416.0,83416.0,83416.0,34.0
4530,230,73,29,20,0.0,0,4,1996,7,4,7,5,0.0,19.0,0.0,1.0,9.0,0.0,85621.0,85621.0,85621.0,34.0
4531,230,83,18,18,0.0,0,4,1996,7,4,31,14,0.0,17.0,0.0,0.0,10.0,0.0,85274.0,85274.0,85274.0,34.0
4532,230,69,28,21,0.0,0,77,1996,7,4,23,14,0.0,20.0,0.0,0.0,11.0,0.0,80617.4,80617.4,80617.4,34.0
4533,230,85,28,22,0.0,0,77,1996,7,4,23,14,0.0,21.0,0.0,0.0,11.0,0.0,81093.625,81093.625,81093.625,34.0
4534,231,71,3,1,10.0,69,1,1996,8,7,8,5,53.0,1.0,5.0,85.0,1.0,6.0,83823.8,83823.8,83823.8,1.0
4535,231,35,3,2,6.0,69,1,1996,8,7,9,5,32.0,2.0,1.0,85.0,1.0,6.0,84025.65,84025.65,84025.65,2.0
4536,231,55,22,4,4.0,69,1,1996,8,7,17,14,21.0,4.0,0.0,28.0,3.0,0.0,84336.95,84336.95,84336.95,3.0
4537,231,14,1,10,3.0,69,1,1996,8,7,8,5,13.0,5.0,0.0,23.0,4.0,0.0,84575.1,84575.1,84575.1,4.0
4538,231,57,1,6,2.0,68,11,1996,8,7,16,5,10.0,7.0,0.0,23.0,4.0,0.0,84474.7,84474.7,84474.7,5.0
4539,231,84,17,9,1.0,68,11,1996,8,7,8,13,2.0,14.0,0.0,9.0,7.0,0.0,84637.0,84637.0,84637.0,6.0
4540,231,65,15,15,0.0,68,11,1996,8,7,8,23,4.0,13.0,0.0,10.0,6.0,0.0,85310.0,85310.0,85310.0,7.0
4541,231,21,18,16,0.0,67,12,1996,8,7,23,14,0.0,17.0,0.0,0.0,10.0,0.0,85699.1,85699.1,85699.1,8.0
4542,231,83,18,19,0.0,44,4,1996,8,7,31,14,0.0,18.0,0.0,0.0,10.0,0.0,86790.52631578948,86790.52631578948,86790.52631578948,34.0
4543,231,69,28,20,0.0,44,6,1996,8,7,23,14,0.0,21.0,0.0,0.0,11.0,0.0,86683.29411764706,86683.29411764706,86683.29411764706,34.0
4544,231,77,22,7,0.0,42,20,1996,8,7,5,14,7.0,9.0,0.0,28.0,3.0,0.0,84498.05,84498.05,84498.05,34.0
4545,231,30,6,3,0.0,41,86,1996,8,7,18,14,26.0,3.0,1.0,35.0,2.0,1.0,84079.7,84079.7,84079.7,34.0
4546,231,44,27,11,0.0,39,5,1996,8,7,17,9,11.0,6.0,1.0,12.0,5.0,1.0,84927.05,84927.05,84927.05,34.0
4547,231,63,25,14,0.0,39,5,1996,8,7,16,5,5.0,12.0,0.0,5.0,8.0,0.0,85219.5,85219.5,85219.5,34.0
4548,231,64,27,18,0.0,38,5,1996,8,7,7,9,1.0,15.0,0.0,12.0,5.0,1.0,86159.55,86159.55,86159.55,34.0
4549,231,22,17,8,0.0,22,8,1996,8,7,7,13,7.0,10.0,0.0,9.0,7.0,0.0,84574.85,84574.85,84574.85,34.0
4550,231,85,28,22,0.0,22,10,1996,8,7,23,14,0.0,22.0,0.0,0.0,11.0,0.0,89757.9,89757.9,89757.9,34.0
4551,231,49,15,12,0.0,19,6,1996,8,7,18,23,6.0,11.0,0.0,10.0,6.0,0.0,85049.3,85049.3,85049.3,34.0
4552,231,50,29,13,0.0,10,5,1996,8,7,14,5,1.0,16.0,0.0,1.0,9.0,0.0,85119.9,85119.9,85119.9,34.0
4553,231,73,29,21,0.0,6,4,1996,8,7,7,5,0.0,20.0,0.0,1.0,9.0,0.0,89100.54545454546,89100.54545454546,89100.54545454546,34.0
4554,231,79,25,17,0.0,6,4,1996,8,7,24,5,0.0,19.0,0.0,5.0,8.0,0.0,86527.47368421052,86527.47368421052,86527.47368421052,34.0
4555,231,56,6,5,0.0,1,22,1996,8,7,8,14,9.0,8.0,0.0,35.0,2.0,1.0,84425.05,84425.05,84425.05,34.0
4556,232,71,3,2,10.0,72,1,1996,9,8,8,5,63.0,1.0,6.0,101.0,1.0,7.0,84961.95238095238,84961.95238095238,84961.95238095238,1.0
4557,232,35,3,6,6.0,72,1,1996,9,8,9,5,38.0,2.0,1.0,101.0,1.0,7.0,85188.80952380953,85188.80952380953,85188.80952380953,2.0
4558,232,55,22,3,4.0,72,1,1996,9,8,17,14,25.0,4.0,0.0,35.0,3.0,0.0,84970.19047619047,84970.19047619047,84970.19047619047,3.0
4559,232,77,22,4,3.0,72,1,1996,9,8,5,14,10.0,8.0,0.0,35.0,3.0,0.0,84893.33333333333,84893.33333333333,84893.33333333333,4.0
4560,232,57,1,5,2.0,72,1,1996,9,8,16,5,12.0,6.0,0.0,26.0,4.0,0.0,85202.71428571429,85202.71428571429,85202.71428571429,5.0
4561,232,14,1,7,1.0,71,11,1996,9,8,8,5,14.0,5.0,0.0,26.0,4.0,0.0,85223.85714285714,85223.85714285714,85223.85714285714,6.0
4562,232,44,27,9,0.0,71,11,1996,9,8,17,9,11.0,7.0,1.0,12.0,5.0,1.0,85408.80952380953,85408.80952380953,85408.80952380953,7.0
4563,232,84,17,8,0.0,71,11,1996,9,8,8,13,2.0,14.0,0.0,9.0,7.0,0.0,85490.57142857143,85490.57142857143,85490.57142857143,8.0
4564,232,22,17,10,0.0,71,11,1996,9,8,7,13,7.0,10.0,0.0,9.0,7.0,0.0,85590.95238095238,85590.95238095238,85590.95238095238,9.0
4565,232,63,25,13,0.0,70,12,1996,9,8,16,5,5.0,12.0,0.0,5.0,8.0,0.0,85866.52380952382,85866.52380952382,85866.52380952382,10.0
4566,232,73,29,19,0.0,69,13,1996,9,8,7,5,0.0,19.0,0.0,1.0,9.0,0.0,87296.47619047618,87296.47619047618,87296.47619047618,11.0
4567,232,83,18,18,0.0,69,13,1996,9,8,31,14,0.0,18.0,0.0,0.0,10.0,0.0,87047.52380952382,87047.52380952382,87047.52380952382,12.0
4568,232,65,15,16,0.0,70,2,1996,9,8,8,23,4.0,13.0,0.0,10.0,6.0,0.0,86583.19047619047,86583.19047619047,86583.19047619047,34.0
4569,232,49,15,12,0.0,56,37,1996,9,8,18,23,6.0,11.0,0.0,10.0,6.0,0.0,85758.61904761905,85758.61904761905,85758.61904761905,34.0
4570,232,79,25,14,0.0,33,5,1996,9,8,24,5,0.0,20.0,0.0,5.0,8.0,0.0,86265.15,86265.15,86265.15,34.0
4571,232,69,28,20,0.0,29,69,1996,9,8,23,14,0.0,21.0,0.0,0.0,11.0,0.0,89273.55555555556,89273.55555555556,89273.55555555556,34.0
4572,232,64,27,11,0.0,28,5,1996,9,8,7,9,1.0,15.0,0.0,12.0,5.0,1.0,85757.23809523809,85757.23809523809,85757.23809523809,34.0
4573,232,50,29,15,0.0,10,38,1996,9,8,14,5,1.0,16.0,0.0,1.0,9.0,0.0,86170.09523809524,86170.09523809524,86170.09523809524,34.0
4574,232,56,6,22,0.0,5,6,1996,9,8,8,14,9.0,9.0,0.0,35.0,2.0,1.0,95414.90909090909,95414.90909090909,95414.90909090909,34.0
4575,232,21,18,17,0.0,2,48,1996,9,8,23,14,0.0,17.0,0.0,0.0,10.0,0.0,86513.85714285714,86513.85714285714,86513.85714285714,34.0
4576,232,85,28,21,0.0,2,10,1996,9,8,23,14,0.0,22.0,0.0,0.0,11.0,0.0,95453.27272727272,95453.27272727272,95453.27272727272,34.0
4577,232,30,6,1,0.0,0,5,1996,9,8,18,14,26.0,3.0,1.0,35.0,2.0,1.0,84547.23809523809,84547.23809523809,84547.23809523809,34.0
4578,233,35,3,2,10.0,61,1,1996,10,9,9,5,48.0,2.0,2.0,111.0,1.0,8.0,83504.05,83504.05,83504.05,1.0
4579,233,77,22,7,6.0,61,1,1996,10,9,5,14,16.0,5.0,0.0,41.0,2.0,0.0,84281.95,84281.95,84281.95,2.0
4580,233,57,1,4,4.0,61,1,1996,10,9,16,5,16.0,7.0,0.0,32.0,4.0,0.0,83838.15,83838.15,83838.15,3.0
4581,233,22,17,6,3.0,61,1,1996,10,9,7,13,10.0,9.0,0.0,13.0,5.0,0.0,84266.5,84266.5,84266.5,4.0
4582,233,14,1,9,2.0,61,1,1996,10,9,8,5,16.0,6.0,0.0,32.0,4.0,0.0,84492.55,84492.55,84492.55,5.0
4583,233,84,17,8,1.0,60,11,1996,10,9,8,13,3.0,14.0,0.0,13.0,5.0,0.0,84334.2,84334.2,84334.2,6.0
4584,233,63,25,14,0.0,60,11,1996,10,9,16,5,5.0,12.0,0.0,5.0,8.0,0.0,84884.9,84884.9,84884.9,7.0
4585,233,49,15,11,0.0,60,11,1996,10,9,18,23,6.0,11.0,0.0,10.0,7.0,0.0,84536.65,84536.65,84536.65,8.0
4586,233,65,15,13,0.0,60,11,1996,10,9,8,23,4.0,13.0,0.0,10.0,7.0,0.0,84708.2,84708.2,84708.2,9.0
4587,233,50,29,15,0.0,60,11,1996,10,9,14,5,1.0,16.0,0.0,1.0,9.0,0.0,85117.45,85117.45,85117.45,10.0
4588,233,21,18,18,0.0,59,12,1996,10,9,23,14,0.0,17.0,0.0,0.0,10.0,0.0,86052.65,86052.65,86052.65,11.0
4589,233,55,22,5,0.0,44,23,1996,10,9,17,14,25.0,4.0,0.0,41.0,2.0,0.0,83873.6,83873.6,83873.6,34.0
4590,233,44,27,16,0.0,40,64,1996,10,9,17,9,11.0,8.0,1.0,12.0,6.0,1.0,85283.8,85283.8,85283.8,34.0
4591,233,64,27,17,0.0,38,5,1996,10,9,7,9,1.0,15.0,0.0,12.0,6.0,1.0,85546.1,85546.1,85546.1,34.0
4592,233,71,3,1,0.0,26,36,1996,10,9,8,5,63.0,1.0,6.0,111.0,1.0,8.0,83350.05,83350.05,83350.05,34.0
4593,233,83,18,19,0.0,21,6,1996,10,9,31,14,0.0,18.0,0.0,0.0,10.0,0.0,86361.42105263157,86361.42105263157,86361.42105263157,34.0
4594,233,73,29,20,0.0,13,10,1996,10,9,7,5,0.0,19.0,0.0,1.0,9.0,0.0,86360.72222222222,86360.72222222222,86360.72222222222,34.0
4595,233,79,25,12,0.0,12,5,1996,10,9,24,5,0.0,20.0,0.0,5.0,8.0,0.0,84712.0,84712.0,84712.0,34.0
4596,233,56,6,10,0.0,5,24,1996,10,9,8,14,9.0,10.0,0.0,35.0,3.0,1.0,84569.05,84569.05,84569.05,34.0
